rcept_no,reprt_code,bsns_year,corp_code,stock_code,thstrm_amount_연결재무제표_재무상태표_유동자산_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_비유동자산_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자산총계_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_유동부채_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_비유동부채_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_부채총계_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자본금_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_이익잉여금_2022.12.31 현재,thstrm_amount_연결재무제표_재무상태표_자본총계_2022.12.31 현재,thstrm_amount_연결재무제표_손익계산서_매출액_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_영업이익_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_법인세차감전 순이익_2022.01.01 ~ 2022.12.31,thstrm_amount_연결재무제표_손익계산서_당기순이익_2022.01.01 ~ 2022.12.31
20230322001185,11011,2022,152127,36710,"535,492,212,439","880,891,532,433","1,416,383,744,872","544,825,331,656","238,529,334,269","783,354,665,925","25,742,236,500","138,555,450,115","633,029,078,947","1,710,417,170,744","299,874,298,926","288,591,313,484","186,450,198,780"
20230306000483,11011,2022,618410,101000,"26,887,142,239","27,288,778,114","54,175,920,353","42,714,353,345","448,074,952","43,162,428,297","35,875,396,000","-66,038,618,441","11,013,492,056","74,429,394,553","-14,552,082,087","-13,870,016,140","-13,870,016,140"
20230320000888,11011,2022,173874,2350,"1,442,087,250,791","2,502,249,488,817","3,944,336,739,608","1,431,723,418,411","916,381,493,466","2,348,104,911,877","54,083,938,500","1,424,145,366,761","1,596,231,827,731","2,597,424,486,492","-54,253,533,449","-40,312,984,401","-27,505,695,404"
20230323000662,11011,2022,556907,88800,"235,745,883,633","143,775,674,424","379,521,558,057","239,615,092,518","72,097,318,007","311,712,410,525","24,851,629,000","-25,245,320,701","67,809,147,532","240,405,466,099","-20,058,514,812","-31,318,339,188","-30,197,983,571"
20230321001494,11011,2022,138224,3410,"769,745,188,939","3,104,600,877,304","3,874,346,066,243","1,267,467,409,367","1,013,737,710,019","2,281,205,119,386","50,385,959,500","1,585,852,322,253","1,593,140,946,857","1,965,042,623,424","220,871,335,735","171,177,682,136","127,780,122,708"
20230315001315,11011,2022,135962,4970,"326,498,441,328","389,903,056,624","716,401,497,952","141,193,243,999","16,162,796,717","157,356,040,716","8,000,000,000","547,238,395,708","559,045,457,236","432,649,280,569","14,467,242,991","19,826,537,702","14,194,800,945"
20230314001292,11011,2022,203582,25750,"108,300,636,690","211,195,883,949","319,496,520,639","118,712,647,336","47,361,845,939","166,074,493,275","83,765,149,000","40,528,575,304","153,422,027,364","283,414,199,451","2,714,713,037","-6,157,071,692","-4,867,558,243"
20230317000312,11011,2022,1063990,215100,"15,722,890,008","15,941,974,315","31,664,864,323","2,056,235,863","67,264,297","2,123,500,160","2,034,845,400","7,837,215,489","29,541,364,163","11,863,068,045","-181,933,769","-534,841,894","-350,277,945"
20230321001561,11011,2022,938721,161580,"196,766,878,538","126,581,677,529","323,348,556,067","173,617,475,763","48,335,025,207","221,952,500,970","10,994,553,500","11,450,317,922","101,396,055,097","303,987,727,889","18,085,152,488","5,613,813,048","2,502,127,635"
20230315000928,11011,2022,136004,25870,"24,016,079,665","23,838,891,716","47,854,971,381","24,423,362,968","5,751,235,706","30,174,598,674","2,000,000,000","4,504,076,349","17,680,372,707","73,421,934,268","2,252,248,416","1,100,822,383","1,134,077,562"
20230314001195,11011,2022,579999,98460,"286,509,847,894","105,176,645,129","391,686,493,023","58,305,668,638","28,205,914,447","86,511,583,085","6,865,475,500","275,351,065,559","305,174,909,938","275,359,587,202","44,258,682,098","50,419,495,591","39,283,548,838"
20230314001299,11011,2022,599957,94840,"81,573,074,218","122,964,189,188","204,537,263,406","5,304,973,274","4,122,278,130","9,427,251,404","5,235,920,000","146,555,596,721","195,110,012,002","32,403,093,199","6,605,573,967","10,762,913,377","13,715,785,467"
20230323001067,11011,2022,117726,92780,"195,354,574,191","178,911,460,311","374,266,034,502","180,512,934,178","69,227,879,221","249,740,813,399","6,584,230,000","86,326,595,922","124,525,221,103","397,883,097,756","7,437,519,525","4,173,013,294","2,876,656,062"
20230323001479,11011,2022,480950,93230,"159,912,887,090","406,300,009,225","566,212,896,315","379,746,133,294","4,680,581,064","384,426,714,358","21,109,454,000","-116,269,333,806","181,786,181,957","269,174,490,013","-12,839,603,028","-101,105,095,340","-99,474,117,693"
20230316000899,11011,2022,165583,17940,"1,930,286,688,911","2,409,368,496,596","4,339,655,185,507","1,711,123,011,938","1,118,176,469,313","2,829,299,481,251","34,300,000,000","1,433,572,899,101","1,510,355,704,256","7,990,767,897,663","278,730,692,433","193,801,839,282","141,465,519,787"
20230421000601,11011,2022,585608,119860,"333,851,613,541","644,179,814,531","978,031,428,072","141,333,700,225","226,448,838,413","367,782,538,638","24,096,486,000","86,084,117,373","610,248,889,434",,"32,397,732,455","23,269,327,520","21,245,718,594"
20230403003402,11011,2022,444329,112040,"405,362,214,973","1,024,468,966,257","1,429,831,181,230","722,669,210,953","172,833,648,721","895,502,859,674",,,"534,328,321,556","463,491,566,220","-84,938,285,329","-181,695,010,645","-185,755,765,680"
20230320000325,11011,2022,1217829,265740,"27,704,857,686","45,709,197,463","73,414,055,149","15,857,163,081","285,542,279","16,142,705,360","893,180,000","27,111,007,122","57,271,349,789","31,478,132,683","2,272,220,164","1,891,278,698","1,872,126,783"
20230410003765,11011,2022,159193,15760,"29,750,545,000,000","205,054,449,000,000","234,804,994,000,000","44,518,577,000,000","148,286,161,000,000","192,804,738,000,000","4,053,578,000,000","21,431,300,000,000","42,000,256,000,000","71,257,863,000,000","-32,655,153,000,000","-33,843,619,000,000","-24,429,108,000,000"
20230317001059,11011,2022,871833,237690,"271,260,712,284","307,418,442,638","578,679,154,922","179,223,988,711","50,325,285,883","229,549,274,594","9,404,387,500","126,893,255,453","341,102,990,526","249,321,677,973","17,851,415,161","19,237,033,364","17,515,720,880"
20230320000235,11011,2022,159023,17670,"7,219,196,000,000","24,089,066,000,000","31,308,262,000,000","8,046,541,000,000","11,106,525,000,000","19,153,066,000,000","30,493,000,000","22,463,711,000,000","12,155,196,000,000","17,304,973,000,000","1,612,070,000,000","1,236,152,000,000","947,831,000,000"
20230317001015,11011,2022,1562589,383800,"209,654,000,000","1,425,387,000,000","1,635,041,000,000","12,449,000,000","11,499,000,000","23,948,000,000","77,746,000,000","323,856,000,000","1,611,093,000,000","236,918,000,000","158,908,000,000","163,678,000,000","170,140,000,000"
20230323001557,11011,2022,919966,215600,"77,818,233,094","25,627,828,452","103,446,061,546","17,419,591,345","7,086,977,577","24,506,568,922","51,433,562,500","-418,115,443,306","78,939,492,624","5,013,362,991","-24,476,247,012","-23,901,455,741","-25,257,155,888"
20230323001346,11011,2022,194947,130660,"87,334,415,601","70,447,020,028","157,781,435,629","50,108,380,679","11,726,958,531","61,835,339,210","16,300,000,000","79,654,713,756","95,946,096,419","346,042,225,300","18,651,295,433","21,105,704,248","16,285,862,704"
20230323001490,11011,2022,542074,91970,"24,618,377,586","22,400,461,995","47,018,839,581","17,583,196,330","1,381,392,912","18,964,589,242","14,040,212,500","-33,686,903,313","28,054,250,339","50,163,614,732","-2,444,704,792","-17,172,657,231","-17,151,783,171"
20230320000969,11011,2022,202060,53270,"90,564,384,596","149,555,153,117","240,119,537,713","122,321,445,005","34,372,528,249","156,693,973,254","13,197,087,000","46,418,876,875","83,425,564,459","274,207,754,755","7,695,775,160","5,663,667,170","3,975,738,329"
20230323001138,11011,2022,138297,11810,"465,066,000,000","276,718,000,000","741,784,000,000","541,861,000,000","97,516,000,000","639,377,000,000","71,554,000,000","-64,955,000,000","102,407,000,000","1,188,575,000,000","-1,955,000,000","-19,571,000,000","-18,650,000,000"
20230321000046,11011,2022,160010,21650,"100,182,326,281","58,156,125,144","158,338,451,425","76,162,993,069","2,315,300,000","78,478,293,069","8,175,281,500","53,335,051,705","79,860,158,356","210,049,895,609","9,058,282,896","8,628,757,945","6,529,074,801"
20230315001154,11011,2022,415707,69410,"52,476,007,974","13,702,746,834","66,178,754,808","12,589,549,124","1,305,574,494","13,895,123,618","5,122,412,000","37,060,963,143","52,283,631,190","53,582,322,397","-395,053,828","187,175,768","114,745,818"
20230321001102,11011,2022,159795,17960,"289,163,544,215","296,152,107,722","585,333,635,410","156,336,842,968","24,822,456,079","181,165,801,047","21,980,378,500","299,947,161,270","404,167,834,363","369,270,866,021","24,798,059,067","28,900,101,934","20,260,871,261"
20230322001322,11011,2022,140858,7530,"60,056,808,309","83,091,143,874","143,147,952,183","78,503,618,327","22,116,504,889","100,620,123,216","9,587,226,000","24,305,297,122","42,527,828,967","146,324,333,264","4,634,069,020","3,045,731,761","2,486,873,489"
20230320000931,11011,2022,807379,243840,"235,930,868,007","420,383,449,693","656,314,317,700","249,723,835,910","98,748,489,361","348,472,325,271","22,754,792,500","117,231,386,273","307,841,992,429","477,824,689,682","31,015,020,437","23,860,228,019","19,598,971,754"
20230317000276,11011,2022,503668,79550,"1,822,951,227,868","1,189,775,995,261","3,012,727,223,129","1,899,456,288,192","178,091,867,128","2,077,548,155,320","110,000,000,000","560,579,842,423","935,179,067,809","2,220,751,868,438","179,111,737,872","157,771,953,695","122,939,587,371"
20230322001309,11011,2022,118521,11000,"73,063,156,234","149,803,530,363","222,866,686,597","33,835,688,340","7,559,705,757","41,395,394,097","77,751,599,000","-137,155,104,297","181,471,292,500","48,718,300,179","-40,083,888,917","-38,054,277,991","-38,150,069,804"
20230316001554,11011,2022,161383,42700,"266,177,446,666","185,867,751,639","455,432,965,985","63,044,830,709","2,291,379,490","65,336,210,199","12,716,420,500","325,269,340,929","390,096,755,786","327,592,058,714","111,859,422,080","127,844,021,017","92,259,257,411"
20230323000375,11011,2022,1080687,227610,"31,199,350,217","27,235,441,660","58,434,791,877","48,312,493,482","1,544,100,599","49,856,594,081","11,838,309,000","-33,472,333,012","8,578,197,796","35,044,593,341","-9,692,810,262","-17,255,430,584","-17,255,430,584"
20230328001040,11011,2022,105952,6260,"11,461,292,000,000","5,352,686,000,000","16,813,978,000,000","8,504,993,000,000","2,754,322,000,000","11,259,315,000,000","161,000,000,000","3,598,154,000,000","5,554,663,000,000","17,491,338,000,000","670,941,000,000","657,920,000,000","505,486,000,000"
20230411001656,11011,2022,339391,272210,"2,326,839,782,700","1,618,787,917,563","3,945,627,700,263","1,618,535,589,452","308,140,096,088","1,926,675,685,540","944,596,945,000","116,925,413,473","2,018,952,014,723","2,188,002,345,349","24,022,201,122","-57,019,441,190","-80,760,193,717"
20230317001062,11011,2022,397252,67000,"55,688,649,380","191,965,929,159","247,654,578,539","64,800,655,368","83,977,660,409","148,778,315,777","34,685,740,500","59,135,408","98,876,262,762",,"7,400,674,611","7,942,090,475","3,193,578,816"
20230323001504,11011,2022,125080,6840,"1,578,818,308,431","3,425,516,652,963","5,004,334,961,394","2,366,670,547,012","1,355,326,234,779","3,721,996,781,791","66,237,805,000","181,440,488,217","1,282,338,179,603","3,787,959,855,335","-21,822,473,627","-120,183,179,682","-119,048,517,003"
20230323000515,11011,2022,173449,44480,"89,448,304,144","80,309,076,787","172,347,934,561","65,190,951,416","525,742,050","65,716,693,466","16,171,990,500","-75,054,363,105","106,631,241,095","78,060,910,357","-8,883,441,923","-24,603,824,840","-24,249,817,806"
20230323000671,11011,2022,302078,50540,"10,950,550,954","18,284,373,831","29,234,924,785","11,899,343,780","8,307,409,553","20,206,753,333","2,559,279,500","-5,360,727,998","9,028,171,452","56,476,959,687","-1,668,917,268","-980,789,717","-980,789,717"
20230316001400,11011,2022,1310269,294870,"5,442,547,023,552","1,893,779,585,825","7,336,326,609,377","3,459,125,496,456","975,328,789,480","4,434,454,285,936","329,536,650,000","974,007,432,902","2,901,872,323,441","3,298,299,641,730","116,379,700,606","120,922,439,218","50,219,958,316"
20230323001045,11011,2022,378628,60720,"181,964,679,579","162,796,082,742","344,760,762,321","113,555,768,665","1,853,745,340","115,409,514,005","11,838,721,000","167,886,865,749","229,351,248,316","363,915,189,191","32,517,326,322","32,602,361,124","25,010,837,941"
20230317000679,11011,2022,216762,45100,"463,371,028,853","268,178,580,677","731,549,609,530","256,641,339,576","2,561,272,958","259,202,612,534","9,000,000,000","447,144,811,661","472,346,996,996","1,162,892,663,583","75,253,663,052","88,707,324,444","69,772,979,266"
20230315001377,11011,2022,897752,278280,"439,441,987,127","379,213,936,964","818,655,924,091","148,425,084,497","275,390,398,111","423,815,482,608","5,060,000,000","218,576,773,116","394,840,441,483","328,858,944,972","56,473,078,225","36,077,027,981","42,836,419,269"
20230323001496,11011,2022,406046,71970,"165,093,772,307","251,197,221,545","416,290,993,852","184,789,558,770","39,365,321,187","224,154,879,957","70,952,605,000","24,172,691,919","192,136,113,895","179,328,152,621","11,342,142,575","15,666,817,050","14,143,936,944"
20230322001013,11011,2022,524786,86670,"124,648,910,325","113,253,431,241","237,902,341,566","79,490,866,744","52,047,993,670","131,538,860,414","4,562,587,000","64,691,211,792","106,363,481,152","142,089,682,435","23,031,433,331","19,911,941,080","14,916,198,532"
20230322001238,11011,2022,675594,187220,"77,227,101,605","150,005,864,147","227,232,965,752","86,785,075,967","9,976,213,926","96,761,289,893","5,849,010,500","18,170,488,814","130,471,675,859","110,535,011,703","4,543,052,094","2,981,449,392","2,751,410,113"
20230316001258,11011,2022,121941,1680,"1,721,004,720,989","1,469,191,727,379","3,190,196,448,368","997,239,386,623","870,330,560,361","1,867,569,946,984","36,018,248,000","1,026,593,748,504","1,322,626,501,384","4,084,090,277,577","139,998,990,821","110,932,873,119","82,218,894,929"
20230316001103,11011,2022,253985,66620,"187,874,020,683","85,607,416,711","273,481,437,394","126,104,771,924","1,649,868,833","127,754,640,757","3,750,000,000","168,850,353,551","145,726,796,637","378,387,843,965","28,764,824,075","31,265,581,110","20,867,524,038"
20230406002789,11011,2022,614593,137940,"76,737,860,400","52,390,332,539","129,128,192,939","25,459,824,481","2,927,614,518","28,387,438,999","8,047,839,200","39,432,411,780","100,740,753,940","32,196,308,607","-4,699,065,279","-3,571,137,085","-4,084,908,568"
20230317001041,11011,2022,868705,136540,"140,451,887,927","65,158,617,014","205,610,504,941","26,049,626,281","3,101,085,265","29,150,711,546","6,932,081,000","112,383,656,781","176,459,793,395","101,423,912,391","21,978,671,617","23,361,746,506","19,238,533,871"
20230322000576,11011,2022,363246,46940,"79,333,040,261","85,762,705,304","165,095,745,565","48,949,232,644","12,306,503,047","61,255,735,691","9,037,175,000","32,775,515,618","103,840,009,874","196,292,051,694","577,978,892","4,651,494,192","3,738,368,375"
20230317000048,11011,2022,539274,84690,"2,099,794,475,095","1,915,532,973,715","4,015,327,448,810","1,312,750,489,105","1,147,476,085,838","2,460,226,574,943","37,126,020,000","449,462,566,620","1,555,100,873,867","5,226,659,820,074","143,809,242,039","118,845,988,072","78,060,700,923"
20230328001048,11011,2022,533191,82800,"47,561,761,933","139,512,627,287","187,074,389,220","77,817,345,015","3,419,420,178","81,236,765,193","117,021,540,500","-254,993,133,236","105,837,624,027","59,067,279,099","-18,542,045,204","-37,724,614,090","-39,233,506,746"
20230322001107,11011,2022,259590,35620,"12,412,931,785","115,661,512,100","128,074,443,885","21,845,521,837","20,559,515,869","42,405,037,706","37,219,837,500",,"85,669,406,179",,"-4,223,014,991","-12,847,801,889","-13,319,475,177"
20230320000810,11011,2022,535676,89030,"181,278,223,634","306,974,131,857","488,252,355,491","176,912,624,630","65,782,145,676","242,694,770,306","18,977,721,500","187,130,538,097","245,557,585,185","267,491,091,324","57,672,910,686","42,737,032,963","33,237,861,105"
20230321001513,11011,2022,389998,66980,"152,887,558,116","148,491,647,441","301,379,205,557","162,099,489,756","21,119,402,094","183,218,891,850","22,626,032,500","-35,087,416,061","118,160,313,707","322,542,207,888","5,594,051,824","-3,161,569,937","-3,941,179,222"
20230322000973,11011,2022,365624,90150,"61,914,231,396","115,909,909,580","177,824,140,976","91,086,290,060","8,329,777,691","99,416,067,751","20,693,162,000","19,950,301,040","78,408,073,225","94,425,491,702","2,258,539,282","-3,883,357,723","-4,006,115,017"
20230322000082,11011,2022,1414422,339950,"24,227,803,212","51,384,906,662","75,612,709,874","30,328,760,640","9,627,715,854","39,956,476,494","4,494,665,500","8,083,410,141","35,656,233,380","86,509,520,445","3,082,754,489","-26,951,653","-2,283,897,352"
20230320000347,11011,2022,916516,189980,"58,467,009,821","152,077,871,120","210,544,880,941","39,785,122,943","77,833,871,771","117,618,994,714","4,013,782,700","55,009,005,409","92,925,886,227","97,251,566,947","10,482,425,626","13,958,340,370","11,895,839,816"
20230316001326,11011,2022,103006,2240,"1,153,075,088,455","1,379,693,309,800","2,532,768,398,255","561,483,968,404","243,762,271,162","805,246,239,566","23,000,000,000","1,566,861,244,579","1,727,522,158,689","2,072,550,223,138","133,503,465,388","112,085,847,739","92,322,769,549"
20230316001339,11011,2022,350312,39570,"283,879,539,514","98,699,852,349","382,579,391,863","106,496,163,827","15,566,503,031","122,062,666,858","12,978,800,500","91,138,646,589","260,516,725,005","610,731,077,048","12,308,450,303","16,498,007,279","12,430,810,524"
